Date,Humidity,PM1,PM2.5,PM10
2021-06-05 05:00:00,55.415202249333326,3.455833333333333,5.051333333333334,6.456833333333333
2021-06-05 06:00:00,54.77190534266666,3.181666666666665,4.696333333333332,6.044
2021-06-05 07:00:00,52.354029758333354,3.0638333333333336,4.488,5.745166666666665
2021-06-05 08:00:00,48.95671921333334,3.265833333333334,4.723999999999998,5.994666666666666
2021-06-05 09:00:00,46.06521209333334,2.6034999999999995,3.722666666666666,4.6866666666666665
2021-06-05 10:00:00,47.13842345083334,1.8171666666666666,2.720166666666666,3.529000000000001
2021-06-05 11:00:00,49.72877297916666,2.131333333333334,3.205666666666667,4.176333333333333
2021-06-05 12:00:00,49.643868748,1.7371666666666672,2.833499999999999,3.876
2021-06-05 13:00:00,46.208751567499995,1.4386666666666663,2.5993333333333335,3.751000000000001
2021-06-05 14:00:00,46.573193716333314,1.2628333333333335,2.626000000000001,4.031333333333333
2021-06-05 15:00:00,55.04846760649999,1.8510000000000002,3.288333333333334,4.708166666666667
2021-06-05 16:00:00,54.329100241166664,1.702166666666667,2.9720000000000004,4.216166666666667
2021-06-05 17:00:00,48.791748036666675,1.630666666666667,2.968166666666667,4.298166666666668
2021-06-05 18:00:00,46.52631995433332,1.546333333333334,2.5429999999999993,3.4944999999999995
2021-06-05 19:00:00,46.33762141416667,2.0835000000000004,3.3641666666666663,4.5745000000000005
2021-06-05 20:00:00,48.68187622966665,2.4046666666666665,3.6541666666666672,4.7890000000000015
2021-06-05 21:00:00,49.81065000849999,2.3665000000000003,3.7483333333333326,5.042333333333334
2021-06-05 22:00:00,50.324386610166655,2.8135000000000003,3.933166666666668,4.8721666666666685
2021-06-05 23:00:00,50.27808081566666,2.762666666666667,3.9196666666666666,4.9073333333333355
2021-06-06 00:00:00,49.362082523,2.725833333333333,4.1085,5.357833333333333
2021-06-06 01:00:00,50.086064612,1.936833333333333,2.974666666666667,3.9255
2021-06-06 02:00:00,51.093590233050854,2.241694915254237,3.4359322033898305,4.527118644067797
2021-06-06 03:00:00,50.87843379,2.1916666666666673,3.5351666666666666,4.804833333333333
2021-06-06 04:00:00,52.794831702333326,1.9354999999999998,3.3933333333333326,4.824000000000001
2021-06-06 05:00:00,55.62202745400002,2.3265000000000002,3.4385,4.427666666666666
2021-06-06 06:00:00,55.336210848499995,2.9838333333333336,4.439333333333333,5.742
2021-06-06 07:00:00,54.45981174783335,3.431333333333334,4.594500000000001,5.5088333333333335
2021-06-06 08:00:00,49.27196827566665,3.1713333333333336,4.413333333333333,5.450500000000002
2021-06-06 09:00:00,46.419760531166666,3.1998333333333333,4.648999999999999,5.917999999999997
2021-06-06 10:00:00,41.5872703645,2.5221666666666676,3.719333333333333,4.782666666666666
2021-06-06 11:00:00,35.182263107,2.277333333333334,3.290333333333334,4.1723333333333334
2021-06-06 12:00:00,36.74903531101695,2.0847457627118637,3.0847457627118655,3.9759322033898323
2021-06-06 13:00:00,40.746616833,2.7804999999999986,3.9530000000000003,4.957500000000001
2021-06-06 14:00:00,41.88487054816666,2.065666666666667,2.8740000000000006,3.5483333333333333
2021-06-06 15:00:00,40.759116858666694,1.6698333333333335,2.987166666666668,4.2891666666666675
2021-06-06 16:00:00,38.904759736333325,1.5031666666666665,2.543333333333334,3.550666666666666
2021-06-06 17:00:00,41.72539203166665,1.9706666666666663,3.2735000000000007,4.522333333333334
2021-06-06 18:00:00,42.318010698999984,3.0275000000000007,4.554666666666665,5.933333333333333
2021-06-06 19:00:00,46.89218681950001,3.127666666666667,4.3655,5.401499999999999
2021-06-06 20:00:00,47.26875294216668,2.8500000000000005,4.314166666666668,5.642166666666667
2021-06-06 21:00:00,47.225737524499976,3.021833333333334,4.6805,6.210499999999998
2021-06-06 22:00:00,49.38832083716666,3.100666666666667,4.766166666666666,6.294
2021-06-06 23:00:00,50.04146184566668,3.659666666666667,5.429833333333333,7.0109999999999975
2021-06-07 00:00:00,49.427713705500004,3.4148333333333327,4.874166666666668,6.128
2021-06-07 01:00:00,49.810510663333346,4.568,6.752000000000002,8.694
2021-06-07 02:00:00,50.66076852766666,6.727166666666665,9.713333333333333,12.313666666666668
2021-06-07 03:00:00,50.44619695583333,7.5826666666666656,10.727833333333331,13.404833333333329
2021-06-07 04:00:00,50.748712991166684,9.244833333333332,12.883166666666666,15.922666666666661
2021-06-07 05:00:00,51.55934254650001,10.056999999999999,13.902666666666669,17.08183333333334
2021-06-07 06:00:00,53.86665492733333,10.946833333333334,15.470333333333333,19.31616666666667
2021-06-07 07:00:00,54.73931507983333,11.668666666666669,16.31733333333333,20.218999999999994
2021-06-07 08:00:00,54.77651875350002,11.980166666666664,16.15016666666667,19.466666666666672
2021-06-07 09:00:00,58.02794414833333,11.440499999999997,15.957499999999998,19.73566666666667
2021-06-07 10:00:00,56.156638769833314,5.050833333333334,7.086333333333332,8.802666666666669
2021-06-07 11:00:00,52.431823739999984,6.0355,8.106833333333334,9.743833333333336
2021-06-07 12:00:00,46.53821220900001,4.554666666666668,6.014666666666668,7.133000000000002
2021-06-07 13:00:00,41.62582816033333,3.4039999999999995,4.7865,5.955833333333333
2021-06-07 14:00:00,35.148476172833334,3.0171666666666668,4.182166666666668,5.149166666666668
2021-06-07 15:00:00,38.682750202499996,1.9671666666666672,3.001500000000001,3.9443333333333324
2021-06-07 16:00:00,45.12902223866667,3.7528333333333324,5.293333333333335,6.599833333333335
2021-06-07 17:00:00,47.84228669866666,5.051500000000002,6.869166666666666,8.334999999999997
2021-06-07 18:00:00,58.64135557916667,2.3645,3.6821666666666664,4.902000000000002
2021-06-07 19:00:00,55.477036930166676,2.443,3.758833333333334,4.966666666666669
2021-06-07 20:00:00,55.475148238,2.8813333333333326,4.066166666666667,5.071666666666667
2021-06-07 21:00:00,55.15158005783332,2.845333333333333,3.9319999999999995,4.830333333333334
2021-06-07 22:00:00,55.311961011333324,3.2028333333333325,4.6711666666666645,5.961166666666667
2021-06-07 23:00:00,55.550292466333325,3.5324999999999998,4.781,5.78183333333333
2021-06-08 00:00:00,55.052928996,4.387166666666668,5.701333333333334,6.674333333333335
2021-06-08 01:00:00,55.76197027683334,4.737166666666667,7.16166666666667,9.359333333333336
2021-06-08 02:00:00,56.33511452166669,4.052166666666667,6.229000000000001,8.226500000000003
2021-06-08 03:00:00,55.4311676015,2.9241666666666664,4.634333333333334,6.235
2021-06-08 04:00:00,54.976843404499995,2.9221666666666652,4.9915,7.00233333333333
2021-06-08 05:00:00,54.96190417316665,2.977166666666668,4.757000000000001,6.431333333333332
2021-06-08 06:00:00,54.43608883849998,3.743333333333332,5.663999999999999,7.404333333333333
2021-06-08 07:00:00,53.21302720283334,4.781999999999999,6.981333333333333,8.916
2021-06-08 08:00:00,51.124707310677955,3.6949152542372885,5.127627118644068,6.317796610169491
2021-06-08 09:00:00,46.92880889183333,4.536833333333332,6.2896666666666645,7.745000000000002
2021-06-08 10:00:00,40.73152154933332,4.258166666666666,6.200666666666666,7.905833333333333
2021-06-08 11:00:00,33.96062368864406,3.903050847457628,5.4711864406779664,6.7910169491525405
2021-06-08 12:00:00,30.834972257833332,3.7418333333333327,5.015,6.0181666666666676
2021-06-08 13:00:00,31.07206102050001,4.366000000000001,5.938500000000002,7.208333333333333
2021-06-08 14:00:00,28.801741804,3.699333333333333,5.109,6.273999999999998
2021-06-08 15:00:00,36.17605167850001,6.396666666666666,8.292333333333334,9.686666666666666
2021-06-08 16:00:00,37.20384083683333,8.7525,10.686333333333334,11.840166666666663
2021-06-08 17:00:00,37.21300582166667,10.128999999999998,12.603333333333333,14.207166666666664
2021-06-08 18:00:00,41.321790102000016,5.553999999999999,7.7265000000000015,9.537333333333331
2021-06-08 19:00:00,42.81289802283334,5.478166666666667,7.080666666666669,8.249
2021-06-08 20:00:00,52.07529406483334,6.591166666666669,8.173333333333334,9.186000000000002
2021-06-08 21:00:00,55.348051390169495,8.46033898305085,10.818813559322031,12.493389830508473
2021-06-08 22:00:00,54.66909862366666,7.912666666666669,9.977666666666666,11.381833333333333
2021-06-08 23:00:00,55.791713653666655,6.054333333333333,8.053500000000001,9.607833333333332
2021-06-09 00:00:00,54.8773348555,6.243833333333336,8.417499999999999,10.147
2021-06-09 01:00:00,54.86293903999998,6.294666666666668,8.135166666666667,9.479333333333335
2021-06-09 02:00:00,55.53782408683333,7.772000000000001,10.491166666666668,12.658333333333337
2021-06-09 03:00:00,53.40677830800001,7.426666666666666,9.679666666666664,11.356333333333334
2021-06-09 04:00:00,53.87995139783334,7.873666666666665,10.530666666666665,12.61616666666667
2021-06-09 05:00:00,53.867033519666684,8.211666666666668,11.121666666666666,13.45466666666667
2021-06-09 06:00:00,52.53004323466664,8.55516666666667,11.551833333333333,13.942833333333335
2021-06-09 07:00:00,50.766130076166654,11.675833333333333,16.198166666666665,19.9535
2021-06-09 08:00:00,49.352751605999984,10.736999999999998,14.74616666666667,18.030166666666663
2021-06-09 09:00:00,44.14154467849999,11.249166666666667,14.431833333333335,16.711166666666667
2021-06-09 10:00:00,33.93051478016667,9.872333333333332,12.212499999999997,13.695833333333328
2021-06-09 11:00:00,24.545144909166666,9.18216666666667,11.275000000000004,12.558833333333332
2021-06-09 12:00:00,22.656400331833332,9.387666666666668,11.230500000000001,12.203333333333331
2021-06-09 13:00:00,22.745131811,9.300666666666666,11.145000000000001,12.130833333333332
2021-06-09 14:00:00,23.256096782999997,9.512000000000004,11.708166666666669,13.070166666666669
2021-06-09 15:00:00,31.379991260999997,9.968166666666662,11.725999999999996,12.530999999999995
2021-06-09 16:00:00,37.05553691133333,7.924666666666669,9.683500000000004,10.736166666666666
2021-06-09 17:00:00,31.64572416366666,5.490833333333331,7.0699999999999985,8.211833333333333
2021-06-09 18:00:00,29.30036989116667,5.786500000000002,7.243166666666666,8.211666666666664
2021-06-09 19:00:00,32.624661842333325,6.204999999999999,8.096499999999997,9.508999999999997
2021-06-09 20:00:00,36.54816229916666,6.306000000000002,8.082666666666665,9.351833333333337
2021-06-09 21:00:00,42.41849818383332,5.9535,7.481333333333334,8.508166666666666
2021-06-09 22:00:00,42.97525021466666,6.402333333333334,8.1035,9.272999999999998
2021-06-09 23:00:00,47.83217478766665,7.310833333333336,9.019499999999999,10.089166666666667
2021-06-10 00:00:00,49.902019433,8.067833333333335,10.456666666666672,12.210666666666665
2021-06-10 01:00:00,52.03359479166666,7.193666666666667,9.396999999999997,11.044333333333332
2021-06-10 02:00:00,52.617414373500004,6.129499999999999,7.831,9.035833333333334
2021-06-10 03:00:00,52.519428295833336,5.856833333333333,8.046500000000002,9.840666666666666
2021-06-10 04:00:00,52.7291867025,5.8915,8.083666666666668,9.876
2021-06-10 05:00:00,53.10675394833335,5.674333333333333,7.522999999999999,8.949499999999999
2021-06-10 06:00:00,50.219314256333334,5.897166666666667,8.08816666666667,9.878666666666666
2021-06-10 07:00:00,45.06207321711865,5.993728813559322,7.811525423728818,9.165254237288135
2021-06-10 08:00:00,39.28131505516668,5.600500000000001,7.174333333333333,8.296000000000001
2021-06-10 09:00:00,33.12649855749999,4.518333333333333,5.852166666666667,6.8305
2021-06-10 10:00:00,25.727803185333343,4.329666666666666,5.6226666666666665,6.5771666666666695
2021-06-10 11:00:00,24.219309034000002,6.666333333333333,8.144833333333333,9.030499999999998
2021-06-10 12:00:00,23.639145067666668,7.9351666666666665,9.823500000000001,11.024166666666668
2021-06-10 13:00:00,18.946331523275862,6.83741379310345,8.567586206896552,9.719827586206897
2021-06-10 14:00:00,18.693182449830502,6.575593220338984,8.264237288135593,9.400677966101698
2021-06-10 15:00:00,24.209258813833326,5.7943333333333324,7.4863333333333335,8.720333333333333
2021-06-10 16:00:00,29.563601578166676,6.3806666666666665,8.317499999999999,9.759666666666666
2021-06-10 17:00:00,26.778804849833328,5.678166666666666,7.065666666666666,7.966000000000002
2021-06-10 18:00:00,25.235066536499993,4.518666666666666,5.987166666666667,7.119833333333333
2021-06-10 19:00:00,23.275920295500004,3.0576666666666665,4.532000000000001,5.8450000000000015
2021-06-10 20:00:00,27.704663325500007,2.8121666666666667,4.341666666666667,5.749999999999998
2021-06-10 21:00:00,34.74633572283334,3.706666666666666,5.6160000000000005,7.347666666666667
2021-06-10 22:00:00,39.05442066216666,4.1416666666666675,5.607500000000002,6.782666666666668
2021-06-10 23:00:00,42.42552855866667,4.734666666666668,6.5076666666666645,7.961666666666667
2021-06-11 00:00:00,46.36888342983333,5.663,7.418666666666667,8.740833333333335
2021-06-11 01:00:00,48.16380548166665,5.584500000000001,7.912499999999999,9.897166666666667
2021-06-11 02:00:00,50.027476550833335,6.431999999999999,8.384333333333334,9.83883333333333
2021-06-11 03:00:00,51.064320599833344,6.581666666666666,8.511333333333331,9.919500000000003
2021-06-11 04:00:00,51.78153295800001,6.193833333333334,8.061,9.446666666666665
2021-06-11 05:00:00,52.225897894500015,6.665499999999999,9.05383333333333,10.978166666666661
2021-06-11 06:00:00,49.15937654766669,7.070499999999999,9.402166666666666,11.211
2021-06-11 07:00:00,42.10472876366667,7.609166666666668,9.785666666666664,11.354166666666666
2021-06-11 08:00:00,37.21270556116667,6.929,8.956166666666666,10.436333333333328
2021-06-11 09:00:00,30.77787505849999,6.690333333333334,8.343833333333333,9.425333333333334
2021-06-11 10:00:00,25.755381342499994,6.868166666666669,8.724833333333333,10.017000000000001
2021-06-11 11:00:00,22.9730823825,5.735833333333331,7.417833333333332,8.6475
2021-06-11 12:00:00,19.715118516666667,5.331333333333332,7.096833333333334,8.472000000000001
2021-06-11 13:00:00,17.888720328,5.7333333333333325,7.670500000000001,9.18983333333333
2021-06-11 14:00:00,15.787147322833334,5.611166666666668,7.084666666666669,8.091666666666663
2021-06-11 15:00:00,18.349491460000007,6.098000000000001,7.543999999999996,8.460666666666663
2021-06-11 16:00:00,19.024511653833322,6.287833333333335,7.785,8.737666666666666
2021-06-11 17:00:00,17.262431376833334,5.673166666666666,7.274333333333334,8.418666666666667
2021-06-11 18:00:00,18.742948245666675,6.458666666666667,7.953166666666666,8.8815
2021-06-11 19:00:00,20.62229177766666,6.174499999999999,7.470166666666667,8.2065
2021-06-11 20:00:00,26.131990257833323,7.426999999999998,9.039499999999999,9.98633333333333
2021-06-11 21:00:00,33.05508058349999,7.7591666666666645,9.379666666666667,10.294166666666664
2021-06-11 22:00:00,38.45344432333332,8.458833333333333,10.830666666666666,12.520166666666666
2021-06-11 23:00:00,42.213275634333336,11.362999999999998,14.04583333333333,15.739833333333332
2021-06-12 00:00:00,43.919731486333326,10.313333333333333,12.491499999999997,13.73683333333333
2021-06-12 01:00:00,45.27750032350001,10.647499999999999,12.816499999999998,14.010499999999999
2021-06-12 02:00:00,48.32340088133334,10.628666666666664,12.978666666666665,14.380666666666666
2021-06-12 03:00:00,49.97344470949998,10.722499999999998,13.22166666666667,14.782166666666665
2021-06-12 04:00:00,50.41179906599999,10.545166666666663,13.153833333333333,14.862500000000008
2021-06-12 05:00:00,50.24392345533334,10.520833333333334,12.993166666666673,14.548166666666669
2021-06-12 06:00:00,47.050900556666654,9.029999999999998,10.943,12.039166666666663
2021-06-12 07:00:00,39.326478826833316,9.354999999999997,11.464,12.744833333333334
2021-06-12 08:00:00,33.222900445833325,9.861666666666668,12.039166666666667,13.337000000000002
2021-06-12 09:00:00,28.3183778375862,9.473620689655169,11.642241379310349,12.976379310344832
2021-06-12 10:00:00,20.960275689499994,8.059166666666666,9.746333333333334,10.70166666666667
2021-06-12 11:00:00,17.808870089166664,8.263,9.884166666666665,10.738833333333332
2021-06-12 12:00:00,17.49161605116667,7.976833333333333,9.662000000000003,10.625
2021-06-12 13:00:00,16.4694937535,7.578666666666667,9.15633333333333,10.043666666666663
2021-06-12 14:00:00,15.528545116,8.129666666666663,10.016166666666665,11.189499999999999
2021-06-12 15:00:00,17.516172154999996,9.370499999999998,11.142833333333332,12.036499999999998
2021-06-12 16:00:00,20.103945703166666,9.127499999999998,10.739833333333332,11.48183333333333
2021-06-12 17:00:00,22.325759749000007,7.131166666666664,8.713500000000002,9.661000000000003
2021-06-12 18:00:00,22.397693053166655,2.896500000000001,4.150999999999999,5.235333333333333
2021-06-12 19:00:00,23.66422613233333,2.1681666666666666,3.3544999999999994,4.447166666666666
2021-06-12 20:00:00,26.759627357333333,2.6076666666666672,3.7406666666666664,4.720166666666666
2021-06-12 21:00:00,29.546558557000004,2.337666666666666,3.222833333333334,3.951333333333332
2021-06-12 22:00:00,35.258027725333335,2.736499999999999,3.816833333333333,4.720833333333333
2021-06-12 23:00:00,38.06150761533332,3.2126666666666663,4.484833333333333,5.550666666666669
2021-06-13 00:00:00,36.93490348283334,2.691666666666665,3.7778333333333336,4.693166666666666
2021-06-13 01:00:00,39.522014513500004,3.3453333333333344,4.500666666666667,5.415666666666667
2021-06-13 02:00:00,42.4446036245,3.4830000000000014,5.168666666666666,6.674333333333334
2021-06-13 03:00:00,43.95741152316668,3.6101666666666667,5.020499999999999,6.1965
2021-06-13 04:00:00,44.89163573050002,3.6976666666666675,4.852166666666667,5.725333333333333
2021-06-13 05:00:00,47.70215060033332,3.821166666666666,5.3745,6.686333333333333
2021-06-13 06:00:00,43.724616741333335,4.5729999999999995,6.075666666666666,7.240166666666667
2021-06-13 07:00:00,41.271126963666674,5.451333333333332,7.058000000000002,8.235833333333336
2021-06-13 08:00:00,37.96111162783333,6.245333333333335,8.120166666666668,9.5075
2021-06-13 09:00:00,33.65332055116667,5.951666666666667,7.716666666666667,9.014833333333332
2021-06-13 10:00:00,29.41811914716666,5.604166666666666,7.087333333333335,8.1065
2021-06-13 11:00:00,28.00306700983333,4.843,6.295333333333334,7.3698333333333315
2021-06-13 12:00:00,23.023583488666667,4.7176666666666645,6.165333333333335,7.248499999999999
2021-06-13 13:00:00,19.503974761333335,4.109166666666665,5.549166666666666,6.697166666666667
2021-06-13 14:00:00,19.89965870983334,4.400333333333333,5.829999999999998,6.9303333333333335
2021-06-13 15:00:00,17.3876875385,3.9458333333333333,5.6674999999999995,7.157
2021-06-13 16:00:00,17.757757670833335,4.150500000000001,5.842333333333334,7.2735
2021-06-13 17:00:00,19.784037812333327,3.6046666666666676,4.786500000000001,5.698666666666666
2021-06-13 18:00:00,19.994379284,4.005666666666667,5.448333333333333,6.613333333333333
2021-06-13 19:00:00,20.260540059999997,3.6285000000000007,4.910666666666667,5.937500000000001
2021-06-13 20:00:00,23.44426691566667,3.9233333333333333,5.331500000000001,6.467
2021-06-13 21:00:00,28.30963916233333,3.4858333333333333,5.0205,6.352499999999997
2021-06-13 22:00:00,34.409189242833335,4.4591666666666665,6.198500000000001,7.648500000000001
2021-06-13 23:00:00,38.08127873916667,4.1385,5.333,6.198333333333333
2021-06-14 00:00:00,35.596400388499994,3.154500000000001,4.221833333333334,5.060499999999999
2021-06-14 01:00:00,36.549902303166654,3.1066666666666674,4.448666666666667,5.6055
2021-06-14 02:00:00,38.347586842666665,2.905833333333333,3.986166666666666,4.870000000000002
2021-06-14 03:00:00,37.878420383,3.0555000000000008,4.171000000000001,5.075666666666666
2021-06-14 04:00:00,40.306020203500005,2.8795000000000006,4.147333333333333,5.247999999999998
2021-06-14 05:00:00,43.49272947566667,2.950333333333334,4.378833333333333,5.653666666666668
2021-06-14 06:00:00,38.36332862316667,3.0606666666666666,4.232333333333333,5.199333333333332
2021-06-14 07:00:00,32.75063186233333,3.397,4.444333333333333,5.229166666666667
2021-06-14 08:00:00,32.361896312666666,3.249833333333334,4.412833333333333,5.349999999999999
2021-06-14 09:00:00,29.214844728166668,3.6993333333333336,4.910500000000001,5.849000000000001
2021-06-14 10:00:00,25.25229385254238,3.815084745762713,4.77728813559322,5.4161016949152545
2021-06-14 11:00:00,20.55774144783334,4.387166666666667,5.962166666666665,7.2331666666666665
2021-06-14 12:00:00,19.38820705066667,3.8536666666666677,4.953833333333335,5.745500000000002
2021-06-14 13:00:00,18.168688896666662,4.2958333333333325,5.390833333333334,6.123500000000002
2021-06-14 14:00:00,13.939273193166665,3.3356666666666666,4.2059999999999995,4.798833333333333
2021-06-14 15:00:00,14.258746142,3.1841666666666666,4.239166666666667,5.061333333333333
2021-06-14 16:00:00,14.795870763833335,2.7785,3.8646666666666665,4.770333333333334
2021-06-14 17:00:00,15.829653922499999,2.3166666666666655,3.2753333333333328,4.091166666666667
2021-06-14 18:00:00,16.150326892999995,2.3571666666666666,3.371499999999999,4.246833333333333
2021-06-14 19:00:00,17.714015487666664,2.5715000000000003,3.6456666666666666,4.561166666666666
2021-06-14 20:00:00,21.036400844333333,2.2571666666666674,3.158166666666668,3.914833333333335
2021-06-14 21:00:00,28.669102803833336,2.5304999999999995,3.771833333333334,4.885833333333335
2021-06-14 22:00:00,36.06508398133334,3.4606666666666666,4.734333333333333,5.770333333333332
2021-06-14 23:00:00,40.106642433000005,3.624833333333334,5.048333333333334,6.2363333333333335
2021-06-15 00:00:00,42.205867188166685,3.4301666666666666,4.431666666666667,5.161499999999998
2021-06-15 01:00:00,44.213284529000006,3.712333333333333,5.1885,6.4268333333333345
2021-06-15 02:00:00,46.532376789666664,3.231833333333334,4.373833333333334,5.2875
2021-06-15 03:00:00,48.11691928466666,3.5270000000000006,4.864833333333335,5.968333333333334
2021-06-15 04:00:00,48.962140824333325,3.9298333333333333,5.316999999999999,6.426666666666665
2021-06-15 05:00:00,49.585658125,3.660333333333333,5.0913333333333295,6.283833333333334
2021-06-15 06:00:00,44.78580776016667,4.060166666666666,5.697166666666665,7.075333333333332
2021-06-15 07:00:00,37.48193405733333,4.3598333333333334,6.032666666666666,7.417166666666665
2021-06-15 08:00:00,32.199545823166666,4.433166666666667,5.7174999999999985,6.649666666666665
2021-06-15 09:00:00,26.44728183783333,4.511333333333332,5.894666666666667,6.930166666666667
2021-06-15 10:00:00,19.349317665166662,4.174333333333333,5.554999999999999,6.628666666666664
2021-06-15 11:00:00,16.37764437616666,3.353666666666667,4.361166666666667,5.106833333333333
2021-06-15 12:00:00,12.764554721500001,2.9740000000000006,4.018833333333334,4.854500000000001
2021-06-15 13:00:00,11.185696394355931,2.676779661016948,4.090000000000002,5.379661016949152
2021-06-15 14:00:00,8.403679475866664,2.1196666666666664,3.008666666666667,3.7671666666666668
2021-06-15 15:00:00,9.030066954849998,2.2800000000000002,3.208666666666667,3.9948333333333346
2021-06-15 16:00:00,10.221281176716666,2.3179999999999996,3.399333333333333,4.354499999999999
2021-06-15 17:00:00,11.330551424433336,2.161833333333333,3.1333333333333324,3.9818333333333333
2021-06-15 18:00:00,12.19892215966666,2.573666666666666,3.9893333333333336,5.296000000000001
2021-06-15 19:00:00,13.972582522000002,2.8534999999999995,4.070666666666666,5.1168333333333305
2021-06-15 20:00:00,17.419805221999994,2.5318333333333323,3.506333333333333,4.3133333333333335
2021-06-15 21:00:00,24.559864936166665,2.9843333333333333,4.234333333333335,5.3020000000000005
2021-06-15 22:00:00,29.839656964000007,3.6541666666666677,5.062333333333334,6.2310000000000025
2021-06-15 23:00:00,33.57472358766667,3.9771666666666676,5.358166666666668,6.456333333333337
2021-06-16 00:00:00,35.38680563183333,3.5136666666666665,5.19,6.681833333333332
2021-06-16 01:00:00,38.28577376249999,3.157833333333334,4.508166666666667,5.670166666666664
2021-06-16 02:00:00,41.69909848049999,3.7443333333333317,5.092333333333334,6.1805
2021-06-16 03:00:00,43.69881767016667,3.6751666666666667,4.8163333333333345,5.677833333333336
2021-06-16 04:00:00,44.80694330616667,3.790166666666666,5.0165,5.9595
2021-06-16 05:00:00,46.16578576966667,3.6365,5.040000000000001,6.2041666666666675
2021-06-16 06:00:00,41.43985974566666,4.269000000000001,5.489,6.366500000000001
2021-06-16 07:00:00,33.19019278266667,3.812166666666666,5.031666666666666,5.963833333333332
2021-06-16 08:00:00,28.064103185833332,3.7223333333333337,4.9535,5.910166666666668
2021-06-16 09:00:00,23.027781677833335,3.9591666666666665,5.620833333333335,7.042000000000001
2021-06-16 10:00:00,17.131255743333334,3.9341666666666675,5.512833333333332,6.841999999999997
2021-06-16 11:00:00,14.426329409833327,4.424666666666668,5.723499999999999,6.673333333333333
2021-06-16 12:00:00,13.108055136999997,4.4463333333333335,5.785500000000002,6.779166666666668
2021-06-16 13:00:00,11.00311528501667,3.972333333333333,5.277333333333333,6.290666666666667
2021-06-16 14:00:00,8.837490858016668,2.8,3.7913333333333337,4.585833333333332
2021-06-16 15:00:00,11.01939221911667,2.763833333333333,3.6910000000000007,4.416499999999999
2021-06-16 16:00:00,9.528765481699999,2.6588333333333325,3.6245000000000003,4.406000000000001
2021-06-16 17:00:00,10.728040244133334,2.7880000000000007,3.9841666666666673,5.013833333333333
2021-06-16 18:00:00,12.431056033249998,2.998833333333333,4.064333333333333,4.918333333333332
2021-06-16 19:00:00,15.256057908499997,3.189666666666667,4.542666666666666,5.702166666666668
2021-06-16 20:00:00,18.76837668083334,3.2456666666666667,4.378166666666667,5.2795000000000005
2021-06-16 21:00:00,25.5476930395,3.2371666666666665,4.6688333333333345,5.913833333333333
2021-06-16 22:00:00,30.051969391666677,4.026000000000002,5.163499999999998,5.9768333333333326
2021-06-16 23:00:00,35.926724396833336,4.736833333333333,6.131333333333333,7.1525
2021-06-17 00:00:00,37.14128440716667,4.848666666666666,6.343,7.465333333333333
